2457907.015664,145108,4345892.347376,52.420195,4348322.861619,4358858.136955,False,False,False,False
2457907.036096,145109,4347124.100527,51.738039,4348433.277795,4358947.507769,False,False,False,False
2457907.056529,145110,4348782.803928,50.708344,4348553.775324,4359046.599139,False,False,False,False
2457907.076961,145111,4350309.746006,51.305439,4348300.030835,4358771.089727,False,False,False,False
2457907.097393,145112,4352068.706448,50.678226,4348562.070460,4359011.007086,False,False,False,False
2457907.117826,145113,4353228.461845,50.272743,4348269.594692,4358696.053469,False,False,False,False
2457907.138258,145114,4349044.125988,53.793594,4352139.689445,4362543.316906,False,True,True,True
2457907.158691,145115,4345307.999619,53.044571,4348426.285686,4358806.729725,False,False,False,False
2457907.179123,145116,4345931.888142,53.118683,4348548.420537,4358905.331216,False,False,False,False
2457907.199555,145117,4346763.379074,52.960052,4348437.369221,4358770.398341,False,False,False,False
2457907.219988,145118,4348138.501869,51.084377,4348546.116988,4358854.918223,False,False,False,False
2457907.240420,145119,4349347.539612,51.462116,4348294.111729,4358578.340649,False,False,False,False
2457907.260853,145120,4351398.087362,50.798460,4348690.498406,4358949.812495,False,False,False,False
2457907.281285,145121,4352620.536943,51.192537,4348373.209474,4358607.268157,False,False,False,False
2457907.301717,145122,4353579.391016,49.838278,4348305.454001,4358513.918656,False,False,False,False
2457907.322150,145123,4354082.038359,48.630064,4348265.544166,4358448.078150,False,False,False,False
2457907.342582,145124,4354812.226923,48.634226,4348656.176494,4358812.445164,False,False,False,False
2457907.363014,145125,4355279.475639,48.869198,4348913.240323,4359042.911052,False,False,False,False
2457907.383447,145126,4358333.074394,54.156975,4364790.432771,4374893.175103,False,True,True,True
2457907.403879,145127,4344936.610477,54.022686,4349033.653875,4359109.139011,False,True,True,True
2457907.424312,145128,4343580.648479,54.042973,4348806.872583,4358854.774200,False,False,False,False
2457907.444744,145129,4342770.242601,54.677652,4348851.435516,4358871.429389,False,False,False,False
2457907.465176,145130,4342795.250938,54.579704,4349249.874238,4359241.637843,False,False,False,False
2457907.485609,145131,4342797.290230,55.025589,4349021.058383,4358984.271740,False,False,False,False
2457907.506041,145132,4343767.133339,53.784336,4349275.924223,4359210.269508,False,False,False,False
2457907.526473,145133,4345173.049629,53.816990,4349741.500315,4359646.661440,False,False,False,False
2457907.546906,145134,4345575.188862,54.302788,4349430.856789,4359306.520281,False,False,False,False
2457907.567338,145135,4345737.343967,53.365383,4349167.311019,4359013.165464,False,False,False,False
2457907.587771,145136,4345804.816572,53.381792,4348896.763571,4358712.499776,False,False,False,False
2457907.608203,145137,4346326.727768,53.598148,4348877.793473,4358663.104477,False,False,False,False
2457907.649068,145139,4345748.459005,53.484385,4349452.250425,4359175.799177,False,True,True,True
2457907.669500,145140,4345964.750059,53.927744,4349410.239899,4359102.456154,False,False,False,False
2457907.689933,145141,4346133.739944,53.430561,4349368.812697,4359029.398446,False,False,False,False
2457907.710365,145142,4346263.510075,53.659595,4349229.393761,4358858.053623,False,False,False,False
2457907.730797,145143,4347107.322908,52.984350,4349677.905503,4359274.346430,False,False,False,False
2457907.751230,145144,4347549.036047,53.297342,4349455.955080,4359019.885899,False,False,False,False
2457907.771662,145145,4348034.751179,52.472580,4349215.951953,4358747.084325,False,False,False,False
2457907.792094,145146,4348655.399969,51.531683,4348999.659062,4358497.707029,False,False,False,False
2457907.812527,145147,4349698.346716,50.925966,4349013.711427,4358478.390934,False,False,False,False
2457907.832959,145148,4350840.132877,51.117222,4349139.921619,4358570.951503,False,False,False,False
2457907.853391,145149,4352213.231606,52.064220,4349320.657203,4358717.758725,False,False,False,False
2457907.873824,145150,4351038.535656,54.798313,4354447.482194,4363810.378546,False,True,True,True
2457907.894256,145151,4346209.439062,53.458017,4349913.516880,4359241.934200,False,False,False,False
2457907.914689,145152,4346181.784323,53.420771,4349472.726607,4358766.393496,False,False,False,False
2457907.935121,145153,4346038.567129,54.182341,4349232.555760,4358491.202780,False,False,False,False
2457907.955553,145154,4346962.623001,53.986572,4349902.594818,4359125.955528,False,False,False,False
2457907.975986,145155,4346723.551342,53.600807,4349204.907658,4358392.718118,False,False,False,False
2457907.996418,145156,4347803.515512,52.632616,4349518.520383,4358670.518637,False,False,False,False
2457908.016850,145157,4348773.451508,52.096451,4349369.726466,4358485.653609,False,False,False,False
2457908.037283,145158,4349547.093466,51.705118,4348994.000310,4358073.599792,False,False,False,False
2457908.057715,145159,4351102.350426,51.165455,4349263.874149,4358306.891968,False,False,False,False
2457908.078148,145160,4352332.359371,51.331749,4349358.318872,4358364.503584,False,False,False,False
2457908.098580,145161,4353557.644449,49.823271,4349535.898771,4358505.001499,False,False,False,False
2457908.119012,145162,4358907.032446,54.920164,4363067.142013,4371998.916462,False,True,True,True
2457908.139445,145163,4348349.357473,54.639265,4349358.532944,4358252.735407,False,True,True,True
2457908.159877,145164,4347489.647196,53.732954,4349548.509657,4358404.899032,False,False,False,False
2457908.180309,145165,4346540.098192,54.062525,4349513.869823,4358332.207621,False,False,False,False
2457908.200742,145166,4345691.640795,54.071405,4349509.329160,4358289.379510,False,False,False,False
2457908.221174,145167,4344725.265062,53.397051,4349542.633115,4358284.162593,False,False,False,False
2457908.241606,145168,4344328.300907,54.441380,4349952.645394,4358655.423786,False,False,False,False
2457908.262039,145169,4343927.839378,55.429161,4349999.824127,4358663.623302,False,False,False,False
2457908.282471,145170,4344010.232996,54.641390,4350023.584704,4358648.179194,False,False,False,False
2457908.302904,145171,4344214.126020,54.532907,4349898.193620,4358483.361202,False,False,False,False
2457908.323336,145172,4345001.225382,54.549585,4350032.034047,4358577.554605,False,False,False,False
2457908.343768,145173,4346035.657661,54.169727,4350450.349619,4358956.005721,False,False,False,False
2457908.364201,145174,4346450.991112,54.588879,4350316.522330,4358782.099831,False,False,False,False
2457908.384633,145175,4346902.917440,54.396788,4350416.540835,4358841.827709,False,False,False,False
2457908.405065,145176,4347090.206282,52.916735,4350384.159030,4358768.945967,False,False,False,False
2457908.425498,145177,4346983.531454,53.747511,4350100.820274,4358444.901283,False,False,False,False
2457908.445930,145178,4347392.042305,53.602711,4350417.217226,4358720.388452,False,False,False,False
2457908.466362,145179,4348009.492395,52.770662,4350749.636593,4359011.696920,False,False,False,False
2457908.486795,145180,4348647.746317,52.845480,4350815.801695,4359036.553360,False,False,False,False
2457908.507227,145181,4349227.198565,52.691191,4350623.117984,4358802.365374,False,False,False,False
2457908.527659,145182,4350026.101698,51.949652,4350454.543728,4358592.093993,False,False,False,False
2457908.548092,145183,4350732.894190,51.493567,4350315.042801,4358410.706269,False,False,False,False
2457908.568524,145184,4351934.303717,52.155424,4350357.531090,4358411.120871,False,False,False,False
2457908.588957,145185,4353439.001863,51.386484,4350691.023368,4358702.354737,False,False,False,False
2457908.609389,145186,4351221.026972,54.664198,4354470.692036,4362439.583682,False,True,True,True
2457908.629821,145187,4347822.957212,53.590982,4351137.683517,4359063.956720,False,False,False,False
2457908.650254,145188,4347631.968307,53.987999,4350702.559763,4358586.038608,False,False,False,False
2457908.670686,145189,4348161.004988,54.028639,4351015.486471,4358855.997856,False,False,False,False
2457908.691118,145190,4348127.588930,53.702497,4350731.010926,4358528.384356,False,False,False,False
2457908.711551,145191,4349011.815500,51.773451,4351125.227826,4358879.296265,False,False,False,False
2457908.731983,145192,4349461.679617,53.441328,4350755.019025,4358465.617635,False,False,False,False
2457908.752415,145193,4350289.979671,52.993439,4350495.575589,4358162.542578,False,False,False,False
2457908.772848,145194,4351990.541237,50.502991,4350938.697447,4358561.873865,False,False,False,False
2457908.793280,145195,4353577.292274,50.642620,4351185.671977,4358764.901722,False,False,False,False
2457908.813712,145196,4354888.520241,50.432701,4351300.703463,4358835.833287,False,False,False,False
2457908.834145,145197,4355777.604300,50.770205,4351127.626191,4358618.505703,False,False,False,False
2457908.854577,145198,4352248.319515,54.993393,4355566.806090,4363013.287765,False,True,True,True
2457908.875009,145199,4347833.647770,54.548523,4351446.680362,4358848.619542,False,False,False,False
2457908.895442,145200,4348295.352453,54.510241,4351506.066977,4358863.321877,False,False,False,False
2457908.915874,145201,4348259.899153,53.853678,4351260.265541,4358572.697258,False,False,False,False
2457908.936306,145202,4348874.201378,54.102997,4351655.996862,4358923.469372,False,False,False,False
2457908.956739,145203,4349066.610004,54.616787,4351406.403817,4358628.783984,False,False,False,False
2457908.977171,145204,4350102.550589,52.486792,4351641.459728,4358818.617308,False,False,False,False
2457908.997603,145205,4350936.386435,51.768606,4351620.624884,4358752.432530,False,False,False,False
2457909.018036,145206,4351669.350666,51.625523,4351303.671165,4358390.004431,False,False,False,False
2457909.038468,145207,4353379.723324,51.310223,4351782.046144,4358822.783485,False,False,False,False
2457909.058901,145208,4355801.979189,51.101328,4352896.279342,4359891.301900,False,False,False,False
2457909.079333,145209,4356168.841722,50.537817,4352035.483031,4358984.675530,False,False,False,False
2457909.099765,145210,4353460.872124,53.766693,4356569.793622,4363473.043028,False,True,True,True
2457909.120198,145211,4349061.187494,53.707773,4352289.038696,4359146.234894,False,False,False,False
2457909.140630,145212,4348928.178844,53.707764,4351942.505468,4358753.541941,False,False,False,False
2457909.161062,145213,4349126.234562,53.754196,4352049.529818,4358814.302297,False,False,False,False
2457909.181495,145214,4349502.479128,53.518450,4352247.182393,4358965.589536,False,False,False,False
2457909.201927,145215,4349903.246391,52.804672,4352252.763460,4358924.707538,False,False,False,False
2457909.222359,145216,4350624.461599,51.974947,4352382.107184,4359007.492720,False,False,False,False
2457909.242792,145217,4351395.546978,52.252979,4352368.593648,4358947.328101,False,False,False,False
2457909.263224,145218,4352226.004736,51.388994,4352230.261224,4358762.255676,False,False,False,False
2457909.283656,145219,4353431.074120,51.376167,4352253.868099,4358739.035661,False,False,False,False
2457909.304089,145220,4354933.129326,50.948322,4352625.991312,4359064.248723,False,False,False,False
2457909.324521,145221,4356381.289850,50.554392,4352882.224225,4359273.491173,False,False,False,False
2457909.344953,145222,4352741.718538,54.709696,4356578.641968,4362922.840400,False,True,True,True
2457909.365386,145223,4348367.887594,54.965273,4352697.409963,4358994.465462,False,False,False,False
2457909.385818,145224,4349248.333349,54.245035,4352813.103927,4359062.944803,False,False,False,False
2457909.406250,145225,4349682.016848,54.151064,4352774.827895,4358977.385407,False,False,False,False
2457909.426683,145226,4349719.261816,53.342546,4352575.982519,4358731.190885,False,False,False,False
2457909.447115,145227,4350070.869896,53.692192,4352810.191057,4358917.987449,False,False,False,False
2457909.467547,145228,4350272.004723,53.144966,4352798.925891,4358859.250438,False,False,False,False
2457909.487980,145229,4350889.319429,53.503016,4352969.352354,4358982.148147,False,False,False,False
2457909.508412,145230,4352374.047176,52.514214,4353663.539294,4359628.752383,False,False,False,False
2457909.528844,145231,4352958.169847,51.452581,4353184.187145,4359101.766538,False,False,False,False
2457909.549276,145232,4353685.066917,52.078632,4352724.478757,4358594.376427,False,False,False,False
2457909.569709,145233,4355613.691875,50.882099,4353410.035028,4359232.205907,False,False,False,False
2457909.610573,145235,4358200.985022,53.914762,4361430.911163,4367157.505114,False,True,True,True
2457909.631006,145236,4351765.704601,54.193989,4353452.537208,4359131.287181,False,False,False,False
2457909.651438,145237,4350676.679415,53.297625,4353244.790940,4358875.663253,False,False,False,False
2457909.671870,145238,4349709.324228,53.948282,4353028.790545,4358611.755182,False,False,False,False
2457909.692303,145239,4349073.704748,54.000303,4353036.500287,4358571.530194,False,False,False,False
2457909.712735,145240,4348843.834499,54.287388,4353507.873099,4358994.943480,False,False,False,False
2457909.733167,145241,4348599.696835,54.462406,4353788.084249,4359227.173977,False,False,False,False
2457909.753600,145242,4348472.727083,54.123308,4353976.969745,4359368.060418,False,False,False,False
2457909.774032,145243,4348287.024952,54.349819,4353836.001069,4359179.077246,False,False,False,False
2457909.794464,145244,4348425.787251,55.100536,4353696.665519,4358991.714716,False,False,False,False
2457909.814897,145245,4349179.773863,53.971437,4353961.898252,4359208.910948,False,False,False,False
2457909.835329,145246,4349631.956367,55.091675,4353974.739446,4359173.709077,False,False,False,False
2457909.855761,145247,4350686.619236,54.306572,4354362.348794,4359513.271750,False,False,False,False
2457909.876194,145248,4351013.808523,54.887632,4354192.125654,4359295.001043,False,False,False,False
2457909.896626,145249,4351095.981527,53.716383,4354053.055500,4359107.885857,False,False,False,False
2457909.917058,145250,4350918.099436,53.972334,4353757.176241,4358763.967049,False,False,False,False
2457909.937491,145251,4351181.960873,52.708096,4353894.379824,4358853.138810,False,False,False,False
2457909.957923,145252,4351646.527658,53.430700,4354189.636439,4359100.374983,False,False,False,False
2457909.978355,145253,4351988.869797,53.696201,4354180.354095,4359043.086519,False,False,False,False
2457909.998788,145254,4352795.231892,52.453323,4354419.511607,4359234.254469,False,False,False,False
2457910.019220,145255,4353239.330772,52.379070,4354137.935490,4358904.708996,False,False,False,False
2457910.039652,145256,4354250.568264,51.961296,4354485.760400,4359204.587689,False,False,False,False
2457910.060085,145257,4354776.330139,51.300529,4354268.168316,4358939.074756,False,False,False,False
2457910.080517,145258,4357590.798199,54.681065,4362067.636051,4366690.650645,False,True,True,True
2457910.100949,145259,4351056.861023,52.628998,4354101.120915,4358676.275591,False,True,True,True
2457910.121382,145260,4350402.196589,53.921007,4354056.778059,4358584.106964,False,False,False,False
2457910.141814,145261,4350092.238598,53.882824,4354343.000317,4358822.541221,False,False,False,False
2457910.162246,145262,4349468.402107,53.809669,4354377.742358,4358809.535946,False,False,False,False
2457910.182678,145263,4349175.008741,54.019072,4354417.283625,4358801.372789,False,False,False,False
2457910.203111,145264,4349273.385231,53.615555,4354700.216117,4359036.647359,False,False,False,False
2457910.223543,145265,4349055.388515,54.555859,4354521.483835,4358810.306324,False,False,False,False
2457910.243975,145266,4349604.226515,53.377966,4354905.624565,4359146.890368,False,False,False,False
2457910.264408,145267,4349652.593399,54.020527,4354577.812068,4358771.576144,False,False,False,False
2457910.284840,145268,4349982.455584,55.223063,4354561.911424,4358708.231617,False,False,False,False
2457910.305272,145269,4350730.049316,55.301407,4354750.348580,4358849.285617,False,False,False,False
2457910.325705,145270,4351321.636396,55.925356,4354960.660799,4359012.278284,False,False,False,False
2457910.346137,145271,4352106.070782,53.855495,4355396.442596,4359400.807232,False,False,False,False
2457910.366569,145272,4352205.974844,54.624681,4355213.807767,4359170.988429,False,False,False,False
2457910.387002,145273,4352222.734879,54.561386,4355053.620854,4358963.689968,False,False,False,False
2457910.407434,145274,4351855.607410,54.694016,4354613.211181,4358476.244024,False,False,False,False
2457910.427866,145275,4352527.929819,53.894342,4355222.894344,4359038.968348,False,False,False,False
2457910.448298,145276,4352767.519495,54.001837,4355336.647680,4359105.843803,False,False,False,False
2457910.468731,145277,4353047.338026,52.599371,4355459.493031,4359181.895063,False,False,False,False
2457910.489163,145278,4353302.454731,52.638386,4355390.918448,4359066.612312,False,False,False,False
2457910.509595,145279,4353762.313564,53.175270,4355386.576818,4359015.651942,False,False,False,False
2457910.530028,145280,4354148.913263,52.731325,4355257.991402,4358840.540021,False,False,False,False
2457910.550460,145281,4355011.670998,52.038059,4355463.507485,4358999.623952,False,False,False,False
2457910.570892,145282,4354140.820051,54.073103,4358416.509995,4361906.292135,False,True,True,True
2457910.591325,145283,4350766.126339,54.614300,4355472.737973,4358916.285940,False,False,False,False
2457910.611757,145284,4351283.148701,54.611721,4355503.671836,4358901.089237,False,False,False,False
2457910.632189,145285,4351964.291931,54.313858,4355641.236531,4358992.629060,False,False,False,False
2457910.652622,145286,4352781.977583,54.238276,4355994.336914,4359299.813022,False,False,False,False
2457910.673054,145287,4352695.798595,54.141209,4355650.204232,4358909.875791,False,False,False,False
2457910.693486,145288,4352792.361633,53.555534,4355595.391236,4358809.372177,False,False,False,False
2457910.713918,145289,4352742.960690,54.178974,4355469.401757,4358637.808743,False,False,False,False
2457910.734351,145290,4353031.680105,53.440588,4355693.718738,4358816.671591,False,False,False,False
2457910.754783,145291,4353491.176828,53.002996,4356034.820336,4359112.441582,False,False,False,False
2457910.775215,145292,4353690.801456,52.530312,4356029.526829,4359061.941023,False,False,False,False
2457910.795648,145293,4354083.517719,52.916447,4356069.173487,4359056.508532,False,False,False,False
2457910.816080,145294,4358571.940981,53.025217,4362485.278563,4365427.665030,False,True,True,True
2457910.836512,145295,4353002.224661,54.079412,4355771.360990,4358668.931454,False,True,True,True
2457910.856945,145296,4352065.417568,54.326817,4355534.161437,4358387.051776,False,False,False,False
2457910.877377,145297,4351729.444284,53.859224,4355866.958609,4358675.307335,False,False,False,False
2457910.897809,145298,4351391.624796,54.448771,4355920.788482,4358684.736077,False,False,False,False
2457910.918241,145299,4351123.673985,53.990810,4356115.510547,4358835.200755,False,False,False,False
2457910.938674,145300,4351174.243500,54.463097,4356474.942733,4359150.521894,False,False,False,False
2457910.959106,145301,4351116.213959,54.999298,4356428.724815,4359060.341201,False,False,False,False
2457910.979538,145302,4351396.738243,54.853661,4356408.737077,4358996.542180,False,False,False,False
2457910.999970,145303,4351759.473270,54.977608,4356287.761079,4358831.908941,False,False,False,False
2457911.020403,145304,4352583.909752,53.829136,4356628.861757,4359129.508323,False,False,False,False
2457911.040835,145305,4353058.039110,54.979731,4356710.564737,4359167.869326,False,False,False,False
2457911.061267,145306,4353663.454233,54.352709,4356842.943365,4359257.066960,False,False,False,False
2457911.081700,145307,4353728.430428,54.229084,4356620.551869,4358991.658584,False,False,False,False
2457911.102132,145308,4353659.223894,53.462248,4356401.820280,4358730.076496,False,False,False,False
2457911.122564,145309,4353604.821594,54.532326,4356279.947639,4358565.522409,False,False,False,False
2457911.142997,145310,4353684.421354,53.860277,4356296.811469,4358539.875667,False,False,False,False
2457911.163429,145311,4354089.269323,54.318518,4356548.726812,4358749.454371,False,False,False,False
2457911.183861,145312,4354394.331070,54.224342,4356737.092209,4358895.659469,False,False,False,False
2457911.204293,145313,4354678.950911,53.770761,4356713.054076,4358829.639161,False,False,False,False
2457911.224726,145314,4355283.038660,51.940573,4356885.464987,4358960.249012,False,False,False,False
2457911.245158,145315,4355658.980173,52.985243,4356665.883762,4358699.049797,False,False,False,False
2457911.265590,145316,4356396.951641,51.511314,4356562.883906,4358554.617972,False,False,False,False
2457911.286023,145317,4357556.971071,51.263132,4356806.454871,4358756.944706,False,False,False,False
2457911.306455,145318,4357827.547714,54.557686,4363059.931330,4364969.366976,False,True,True,True
2457911.326887,145319,4351832.782677,54.127930,4356760.276132,4358628.850522,False,True,True,True
2457911.347319,145320,4352116.332054,54.431778,4357309.486276,4359137.394005,False,False,False,False
2457911.367752,145321,4352114.060619,53.856625,4357340.307740,4359127.745653,False,False,False,False
2457911.388184,145322,4352262.256546,53.965599,4357285.942251,4359033.110013,False,False,False,False
2457911.408616,145323,4352296.012314,54.278881,4357007.325072,4358714.423961,False,False,False,False
2457911.429049,145324,4352714.031504,54.758368,4356962.653727,4358629.887209,False,False,False,False
2457911.449481,145325,4353270.805399,54.606264,4357109.426813,4358737.001098,False,False,False,False
2457911.469913,145326,4353728.580980,54.453798,4357239.781834,4358827.904694,False,False,False,False
2457911.490346,145327,4354006.059269,54.507900,4357160.327630,4358709.208957,False,False,False,False
2457911.510778,145328,4354275.858829,54.465137,4357148.179109,4358658.031469,False,False,False,False
2457911.531210,145329,4354356.288000,54.555307,4357072.128038,4358543.165497,False,False,False,False
2457911.572075,145331,4352220.844723,54.013409,4357257.839356,4358651.897779,False,True,True,True
2457911.592507,145332,4352064.808558,54.121347,4357146.347437,4358502.246136,False,False,False,False
2457911.612939,145333,4352163.841591,53.507095,4357301.354033,4358619.314959,False,False,False,False
2457911.633371,145334,4351883.493214,54.269455,4356952.738216,4358232.985835,False,False,False,False
2457911.653804,145335,4352183.378262,54.092789,4357163.723594,4358406.484301,False,False,False,False
2457911.674236,145336,4352168.339451,54.345631,4356936.751765,4358142.253313,False,False,False,False
2457911.694668,145337,4352423.425108,54.803015,4356912.249066,4358080.721640,False,False,False,False
2457911.715100,145338,4352632.682865,54.372208,4356929.557974,4358061.233609,False,False,False,False
2457911.735533,145339,4353210.830439,53.781034,4357274.793319,4358369.905343,False,False,False,False
2457911.755965,145340,4353597.455069,54.333956,4357422.055234,4358480.839494,False,False,False,False
2457911.776397,145341,4353979.437140,54.084383,4357455.080378,4358477.773963,False,False,False,False
2457911.796830,145342,4354290.269255,54.626188,4357513.431367,4358500.273117,False,False,False,False
2457911.817262,145343,4354486.778967,54.893476,4357448.631022,4358399.861853,False,False,False,False
2457911.837694,145344,4354585.081041,54.834166,4357275.236095,4358191.098612,False,False,False,False
2457911.858126,145345,4354511.359077,54.046467,4357133.846354,4358014.584311,False,False,False,False
2457911.878559,145346,4354833.162283,53.741220,4357380.612294,4358226.471772,False,False,False,False
2457911.898991,145347,4355570.195700,53.596418,4357970.725691,4358781.953697,False,False,False,False
2457911.919423,145348,4355898.439674,53.060879,4357885.175811,4358662.021442,False,False,False,False
2457911.939855,145349,4356378.567554,52.720997,4357651.777066,4358394.490965,False,False,False,False
2457911.960288,145350,4357027.547270,51.842825,4357321.777496,4358030.611331,False,False,False,False
2457911.980720,145351,4366893.344561,50.903151,4366043.143977,4366718.351403,False,False,False,False
2457912.001152,145352,4369464.984898,51.669514,4367571.315710,4368213.151680,False,False,False,False
2457912.021585,145353,4369433.085108,50.945894,4366416.227002,4367024.947896,False,False,False,False
2457912.042017,145354,4374938.588425,55.063210,4376207.671619,4376783.535218,False,True,True,True
2457912.062449,145355,4361508.268734,55.068356,4358403.633138,4358946.898589,False,True,True,True
2457912.082882,145356,4360306.277054,54.557507,4358436.962783,4358947.890413,False,False,False,False
2457912.103314,145357,4358847.649296,54.579895,4358458.675454,4358937.527367,False,False,False,False
2457912.123746,145358,4358088.130917,53.911457,4358654.401754,4359101.440851,False,False,False,False
2457912.144178,145359,4357005.426151,54.037128,4358697.909854,4359113.400283,False,False,False,False
2457912.164610,145360,4355941.729288,53.939440,4358455.466654,4358839.674228,False,False,False,False
2457912.185043,145361,4355290.189243,53.338444,4358512.022283,4358865.213529,False,False,False,False
2457912.205475,145362,4354622.160231,53.980345,4358485.129213,4358807.571801,False,False,False,False
2457912.225907,145363,4354154.086273,53.702148,4358606.764180,4358898.727336,False,False,False,False
2457912.246340,145364,4353523.716738,53.475580,4358335.066046,4358596.819618,False,False,False,False
2457912.266772,145365,4353299.392050,54.571562,4358335.493318,4358567.308197,False,False,False,False
