3264.143387795, 1.002597369,
3264.163823177, 1.003324986,
3264.184258759, 1.003206193,
3264.204694242, 1.003274736,
3264.225129625, 1.003094490,
3264.245565208, 1.003348431,
3264.266000692, 1.003372449,
3264.286436176, 1.003205869,
3264.306871660, 1.003914213,
3264.327307145, 1.003911627,
3264.347742629, 1.003498471,
3264.388613600, 1.003651188,
3264.409049086, 1.003582249,
3264.429484572, 1.003163108,
3264.449920058, 1.003318033,
3264.552097494, 1.003620303,
3264.572532982, 1.003596581,
3264.592968570, 1.003866769,
3264.613403959, 1.004065014,
3264.633839548, 1.003496699,
3264.654275037, 1.003631057,
3264.674710426, 1.003944253,
3264.695146016, 1.003714491,
3264.715581506, 1.003912765,
3264.736016897, 1.003934326,
3264.756452487, 1.003868848,
3264.776887978, 1.004184192,
3264.797323370, 1.003813512,
3264.817758961, 1.004652948,
3264.838194453, 1.004125826,
3264.879065437, 1.003958250,
3264.899500930, 1.004013393,
3264.919936523, 1.003501763,
3264.940372016, 1.003834191,
3264.960807410, 1.004010610,
3264.981243004, 1.004083886,
3265.001678498, 1.004867167,
3265.022113892, 1.005403325,
3265.042549487, 1.004542298,
3265.062984882, 1.004113290,
3265.083420377, 1.003937560,
3265.124291369, 1.004097334,
3265.144726965, 1.003513649,
3265.165162461, 1.003478600,
3265.185597858, 1.003703444,
3265.206033455, 1.004006926,
3265.226468952, 1.004101213,
3265.246904350, 1.004025637,
3265.267339948, 1.004023529,
3265.287775446, 1.003458798,
3265.308210844, 1.003701060,
3265.328646443, 1.003619210,
3265.369517541, 1.003516292,
3265.451259441, 1.007426315,
3265.471694942, 1.005123027,
3265.492130543, 1.004670882,
3265.512566044, 1.004674023,
3265.533001446, 1.005286183,
3265.553437048, 1.005615992,
3265.573872550, 1.004471388,
3265.614743555, 1.003830829,
3265.635179058, 1.003793052,
3265.655614561, 1.003855920,
3265.676050064, 1.003722467,
3265.696485568, 1.003782885,
3265.716921172, 1.003515407,
3265.757792081, 1.003384993,
3265.778227586, 1.003660302,
3265.798663091, 1.003566414,
3265.819098697, 1.003397204,
3265.859969609, 1.003709413,
3265.880405215, 1.003663648,
3265.900840622, 1.003845922,
3265.921276128, 1.003675562,
3265.941711736, 1.003648614,
3265.962147143, 1.003761647,
